application_id,application_time,credit_score,annual_income,debt_to_income,employment_length,loan_amount,loan_purpose,home_ownership,number_of_delinquent_accounts,delinquent_months,months_since_last_delinquent,revolving_utilization,inquiries_last_6m,model_score,probability_of_default,risk_rating,application_status,actual_default,past_due_days,score_band,income_band
CS000158,2025-05-10 04:37:31,626,124964,17.71,4,15951,home_improvement,OWN,0,0,0,68.16,0,678,0.04136,MEDIUM,DECLINED,0,0,600-700,100K+
CS000159,2025-05-18 22:31:58,692,62251,17.82,0,12480,debt_consolidation,MORTGAGE,0,0,0,11.73,4,672,0.025937,MEDIUM,DECLINED,0,0,600-700,50-75K
CS000160,2025-06-20 19:27:33,667,67733,33.18,8,18491,debt_consolidation,MORTGAGE,0,0,0,23.06,0,637,0.079473,HIGH,APPROVED,0,0,600-700,50-75K
CS000161,2025-05-06 20:08:17,639,110006,36.48,1,6199,debt_consolidation,RENT,1,5,46,43.33,2,581,0.274434,VERY_HIGH,APPROVED,0,0,<600,100K+
CS000162,2025-01-13 02:15:21,633,19283,31.07,5,7993,credit_card,RENT,1,5,30,39.66,1,577,0.192873,VERY_HIGH,DECLINED,0,0,<600,<50K
CS000163,2025-04-15 17:17:55,694,92271,29.47,15,21940,debt_consolidation,RENT,1,5,59,58.77,1,621,0.1073,HIGH,APPROVED,0,0,600-700,75-100K
CS000164,2025-04-26 11:31:00,706,73264,33.58,18,10369,debt_consolidation,RENT,0,0,0,70.41,1,676,0.030481,MEDIUM,APPROVED,1,90,600-700,50-75K
CS000165,2025-03-29 08:33:59,705,136278,33.73,6,23934,other,RENT,1,2,18,32.45,1,653,0.058506,HIGH,APPROVED,0,0,600-700,100K+
CS000166,2025-03-17 23:06:45,609,76191,22.9,3,13435,major_purchase,OWN,1,1,9,45.57,0,627,0.15464,HIGH,DECLINED,0,0,600-700,75-100K
CS000167,2025-04-26 13:05:54,672,118709,19.43,16,19712,major_purchase,RENT,0,0,0,53.12,1,689,0.021342,MEDIUM,APPROVED,0,60,600-700,100K+
CS000168,2025-05-01 21:14:48,707,105224,15.01,11,9544,debt_consolidation,MORTGAGE,0,0,0,57.0,2,685,0.022371,MEDIUM,APPROVED,0,0,600-700,100K+
CS000169,2025-05-19 17:06:40,740,37652,31.44,6,23814,credit_card,MORTGAGE,1,3,29,31.39,1,689,0.019922,MEDIUM,APPROVED,0,0,600-700,<50K
CS000170,2025-06-27 19:38:26,725,62788,27.11,1,10170,credit_card,OWN,1,6,23,51.38,0,661,0.041131,MEDIUM,APPROVED,0,0,600-700,50-75K
CS000171,2025-04-30 13:28:38,734,46495,32.55,34,8801,major_purchase,MORTGAGE,2,5,54,70.46,0,654,0.055823,HIGH,APPROVED,0,0,600-700,<50K
CS000172,2025-06-23 15:24:42,749,62520,32.95,2,27931,debt_consolidation,OWN,0,0,0,49.76,1,664,0.058237,HIGH,APPROVED,0,0,600-700,50-75K
CS000173,2025-06-11 21:32:15,734,43225,32.59,0,17036,debt_consolidation,MORTGAGE,1,5,4,58.65,2,609,0.115228,HIGH,APPROVED,0,0,600-700,<50K
CS000174,2025-06-13 12:15:50,643,32450,29.55,13,27093,debt_consolidation,RENT,1,2,40,27.63,1,602,0.172064,HIGH,APPROVED,1,60,600-700,<50K
CS000175,2025-03-12 07:23:36,691,60496,24.88,0,34686,home_improvement,MORTGAGE,0,0,0,29.39,1,649,0.030383,MEDIUM,APPROVED,0,0,600-700,50-75K
CS000176,2025-03-18 12:41:17,649,55363,30.79,2,23126,home_improvement,MORTGAGE,1,3,46,68.74,1,573,0.22006,VERY_HIGH,DECLINED,1,150,<600,50-75K
CS000177,2025-01-04 18:38:18,557,79113,30.85,14,22588,credit_card,RENT,0,0,0,77.25,0,571,0.322512,VERY_HIGH,DECLINED,0,30,<600,75-100K
CS000178,2025-03-02 12:35:49,596,134931,31.42,6,16975,credit_card,OWN,1,6,57,30.04,2,580,0.171806,HIGH,DECLINED,1,60,<600,100K+
CS000179,2025-02-20 09:12:54,803,54158,22.65,5,31417,home_improvement,MORTGAGE,0,0,0,65.06,2,739,0.006128,LOW,APPROVED,0,0,700-800,50-75K
CS000180,2025-01-20 10:23:19,627,57774,28.58,5,12053,other,RENT,2,3,18,32.15,3,605,0.212724,VERY_HIGH,APPROVED,0,0,600-700,50-75K
CS000181,2025-05-24 01:55:13,565,110549,10.86,4,8859,major_purchase,RENT,0,0,0,53.32,2,601,0.141846,HIGH,APPROVED,0,0,600-700,100K+
CS000182,2025-06-16 15:02:18,656,98927,33.69,12,32780,debt_consolidation,MORTGAGE,1,2,42,76.23,2,600,0.150775,HIGH,APPROVED,1,90,600-700,75-100K
CS000183,2025-02-15 05:17:57,772,30991,36.21,4,40302,major_purchase,OTHER,1,3,43,92.38,1,694,0.017736,MEDIUM,APPROVED,0,0,600-700,<50K
CS000184,2025-01-29 06:31:41,686,62668,27.89,2,21615,debt_consolidation,RENT,0,0,0,44.6,1,664,0.033264,MEDIUM,APPROVED,0,0,600-700,50-75K
CS000185,2025-05-29 03:19:04,711,31861,29.67,2,15693,debt_consolidation,MORTGAGE,1,2,43,57.95,1,681,0.024746,MEDIUM,APPROVED,0,30,600-700,<50K
CS000186,2025-02-20 23:57:20,673,42525,16.51,5,24886,debt_consolidation,RENT,0,0,0,76.15,2,602,0.145263,HIGH,APPROVED,0,0,600-700,<50K
CS000187,2025-02-18 08:13:58,684,49702,40.04,1,30843,credit_card,RENT,0,0,0,8.59,1,655,0.060648,HIGH,APPROVED,0,0,600-700,<50K
CS000188,2025-03-05 09:14:20,758,57897,1.0,8,24431,debt_consolidation,OTHER,3,6,34,40.4,1,731,0.007446,LOW,DECLINED,0,0,700-800,50-75K
CS000189,2025-05-20 00:03:04,732,54061,28.97,5,81477,major_purchase,RENT,0,0,0,54.61,0,711,0.01127,LOW,APPROVED,0,30,700-800,50-75K
CS000190,2025-01-08 13:16:17,684,67594,8.06,8,12673,major_purchase,MORTGAGE,2,6,33,79.08,1,708,0.006821,LOW,APPROVED,0,0,700-800,50-75K
CS000191,2025-03-30 23:48:48,737,71227,19.78,13,19218,credit_card,RENT,0,0,0,58.9,1,714,0.008868,LOW,APPROVED,0,0,700-800,50-75K
CS000192,2025-03-09 10:26:30,747,125212,27.33,15,38443,debt_consolidation,RENT,2,8,27,0.0,2,704,0.013989,LOW,APPROVED,0,0,700-800,100K+
CS000193,2025-06-28 23:40:20,676,88075,14.49,9,25675,other,MORTGAGE,0,0,0,38.04,1,699,0.018915,MEDIUM,APPROVED,0,0,600-700,75-100K
CS000194,2025-05-04 00:13:56,703,38046,22.51,0,63901,other,OTHER,0,0,0,62.05,0,659,0.036733,MEDIUM,APPROVED,0,0,600-700,<50K
CS000195,2025-03-24 02:05:19,702,113230,22.37,0,16738,home_improvement,MORTGAGE,0,0,0,65.45,0,677,0.03227,MEDIUM,APPROVED,0,0,600-700,100K+
CS000196,2025-01-26 08:50:51,651,70903,23.04,11,23870,other,RENT,0,0,0,53.85,1,630,0.108133,HIGH,DECLINED,1,120,600-700,50-75K
CS000197,2025-06-04 17:13:15,752,36270,26.94,7,20501,debt_consolidation,RENT,0,0,0,50.11,1,728,0.00638,LOW,APPROVED,0,0,700-800,<50K
CS000198,2025-06-23 18:10:35,679,39430,23.0,0,14943,major_purchase,MORTGAGE,0,0,0,20.4,1,670,0.03948,MEDIUM,APPROVED,0,0,600-700,<50K
CS000199,2025-06-19 18:29:48,654,62689,25.29,4,26254,major_purchase,MORTGAGE,0,0,0,31.41,0,701,0.014284,LOW,APPROVED,0,0,700-800,50-75K
CS000200,2025-04-14 03:57:26,596,64040,26.25,7,51094,debt_consolidation,RENT,2,4,35,43.35,2,535,0.464698,VERY_HIGH,DECLINED,0,0,<600,50-75K
CS000201,2025-01-28 00:38:11,619,71672,15.85,6,17816,home_improvement,MORTGAGE,0,0,0,21.34,2,644,0.062625,HIGH,APPROVED,0,0,600-700,50-75K
CS000202,2025-01-25 21:02:19,772,30865,10.7,7,28518,debt_consolidation,RENT,0,0,0,39.85,3,724,0.011661,LOW,APPROVED,0,0,700-800,<50K
CS000203,2025-03-25 04:04:52,626,52705,36.37,9,37569,debt_consolidation,OWN,1,2,11,15.62,3,595,0.2143,VERY_HIGH,DECLINED,0,0,<600,50-75K
CS000204,2025-05-27 13:32:22,712,156060,32.9,1,9596,credit_card,MORTGAGE,0,0,0,8.21,0,759,0.003347,LOW,APPROVED,0,0,700-800,100K+
CS000205,2025-03-04 20:38:11,668,28036,20.72,1,64858,debt_consolidation,MORTGAGE,0,0,0,58.67,0,643,0.080567,HIGH,DECLINED,1,60,600-700,<50K
CS000206,2025-03-12 22:39:54,716,33312,20.94,6,20476,home_improvement,MORTGAGE,2,5,44,13.32,1,685,0.026923,MEDIUM,APPROVED,0,0,600-700,<50K
CS000207,2025-01-19 11:40:33,721,61908,37.97,1,12187,home_improvement,RENT,2,4,26,71.73,1,639,0.075806,HIGH,APPROVED,0,0,600-700,50-75K
CS000208,2025-05-12 16:51:37,646,69496,27.35,7,15928,other,MORTGAGE,0,0,0,46.84,0,613,0.085457,HIGH,APPROVED,0,0,600-700,50-75K
CS000209,2025-04-29 11:56:33,672,46934,7.94,6,15399,debt_consolidation,MORTGAGE,2,3,19,54.56,0,630,0.047292,HIGH,APPROVED,0,0,600-700,<50K
CS000210,2025-06-21 01:31:47,694,65000,26.29,2,4941,debt_consolidation,RENT,0,0,0,57.2,1,655,0.031618,MEDIUM,DECLINED,0,0,600-700,50-75K
CS000211,2025-01-15 08:12:23,695,57861,34.72,5,38641,debt_consolidation,MORTGAGE,0,0,0,47.31,1,672,0.04825,HIGH,APPROVED,0,0,600-700,50-75K
CS000212,2025-06-26 12:48:59,687,41480,14.84,13,16040,debt_consolidation,RENT,0,0,0,74.84,3,639,0.084843,HIGH,APPROVED,0,0,600-700,<50K
CS000213,2025-03-11 22:33:10,671,59647,22.35,20,22506,credit_card,MORTGAGE,1,4,30,69.9,0,613,0.089823,HIGH,APPROVED,0,0,600-700,50-75K
CS000214,2025-01-21 19:35:59,723,52568,17.38,2,18936,home_improvement,MORTGAGE,0,0,0,44.44,1,747,0.005498,LOW,APPROVED,0,0,700-800,50-75K
CS000215,2025-01-08 02:06:37,761,70828,29.77,1,57519,debt_consolidation,RENT,3,4,41,53.08,2,630,0.062145,HIGH,DECLINED,0,0,600-700,50-75K
CS000216,2025-04-22 13:50:29,718,82515,32.13,16,30327,major_purchase,RENT,0,0,0,46.11,0,724,0.008563,LOW,DECLINED,0,0,700-800,75-100K
CS000217,2025-06-12 12:58:16,648,40554,20.14,2,15039,debt_consolidation,MORTGAGE,0,0,0,36.07,3,643,0.08018,HIGH,APPROVED,0,0,600-700,<50K
CS000218,2025-03-30 02:00:15,710,57847,15.1,2,20890,debt_consolidation,OWN,2,3,9,36.36,2,720,0.008716,LOW,APPROVED,0,0,700-800,50-75K
CS000219,2025-03-22 06:47:33,692,37692,39.44,8,27268,debt_consolidation,MORTGAGE,2,4,14,23.21,0,609,0.171195,HIGH,DECLINED,0,30,600-700,<50K
CS000220,2025-02-15 01:26:20,714,51464,22.76,6,7793,home_improvement,OTHER,1,4,43,27.78,1,691,0.02381,MEDIUM,APPROVED,0,0,600-700,50-75K
CS000221,2025-06-21 09:09:58,790,64017,13.02,14,17893,other,RENT,0,0,0,23.9,0,796,0.000779,LOW,APPROVED,0,0,700-800,50-75K
CS000222,2025-04-04 08:14:14,676,82945,33.0,1,25759,debt_consolidation,RENT,0,0,0,73.2,1,664,0.037084,MEDIUM,APPROVED,1,90,600-700,75-100K
CS000223,2025-02-16 15:54:14,688,42399,46.62,2,13486,other,OWN,0,0,0,13.38,1,632,0.093679,HIGH,DECLINED,1,120,600-700,<50K
CS000224,2025-03-27 14:36:14,639,80261,29.64,21,13693,debt_consolidation,OTHER,0,0,0,47.95,1,590,0.191101,VERY_HIGH,APPROVED,1,60,<600,75-100K
CS000225,2025-01-11 01:29:14,672,57900,28.62,10,21395,debt_consolidation,MORTGAGE,0,0,0,67.71,0,685,0.015466,LOW,APPROVED,0,0,600-700,50-75K
CS000226,2025-05-23 09:20:16,657,53776,30.78,4,11264,major_purchase,RENT,0,0,0,60.13,3,596,0.25274,VERY_HIGH,DECLINED,0,0,<600,50-75K
CS000227,2025-04-26 09:54:58,776,54443,28.01,15,17265,other,RENT,1,2,22,25.21,3,711,0.011845,LOW,DECLINED,0,0,700-800,50-75K
CS000228,2025-06-29 12:59:27,705,46254,22.16,7,15116,debt_consolidation,MORTGAGE,1,5,24,18.05,2,691,0.016186,LOW,DECLINED,0,0,600-700,<50K
CS000229,2025-02-25 00:02:15,657,70885,27.05,16,31253,debt_consolidation,RENT,0,0,0,1.3,1,659,0.033822,MEDIUM,APPROVED,0,30,600-700,50-75K
CS000230,2025-02-12 12:09:39,794,34534,26.3,13,14538,major_purchase,MORTGAGE,0,0,0,25.79,1,691,0.018372,MEDIUM,APPROVED,0,0,600-700,<50K
CS000231,2025-03-23 10:29:58,615,74120,27.73,5,9415,other,MORTGAGE,1,3,46,70.57,2,567,0.405711,VERY_HIGH,DECLINED,0,0,<600,50-75K
CS000232,2025-06-24 20:23:26,736,47475,46.88,14,34235,home_improvement,RENT,1,3,51,60.69,1,614,0.113073,HIGH,APPROVED,0,0,600-700,<50K
CS000233,2025-04-10 04:32:53,744,116470,27.4,2,8058,major_purchase,RENT,1,8,30,41.94,0,716,0.011138,LOW,APPROVED,0,0,700-800,100K+
CS000234,2025-02-24 18:42:48,720,48292,17.73,0,22761,debt_consolidation,RENT,1,2,57,56.42,2,684,0.024183,MEDIUM,APPROVED,0,0,600-700,<50K
CS000235,2025-06-20 19:23:00,674,69595,15.57,3,12598,credit_card,RENT,0,0,0,33.03,0,687,0.019707,MEDIUM,APPROVED,0,0,600-700,50-75K
CS000236,2025-01-07 21:55:49,681,83441,31.95,12,8177,major_purchase,OWN,0,0,0,20.79,1,656,0.04593,HIGH,APPROVED,0,0,600-700,75-100K
CS000237,2025-03-14 19:19:04,669,85495,21.96,6,15928,debt_consolidation,RENT,0,0,0,71.64,1,667,0.035289,MEDIUM,APPROVED,0,0,600-700,75-100K
CS000238,2025-05-03 01:58:19,731,121813,29.21,3,15749,debt_consolidation,MORTGAGE,1,3,36,72.36,1,694,0.013764,LOW,APPROVED,0,0,600-700,100K+
CS000239,2025-03-22 14:36:37,560,127052,24.29,2,13291,other,RENT,1,1,2,28.16,1,577,0.209592,VERY_HIGH,DECLINED,0,0,<600,100K+
CS000240,2025-05-03 11:07:59,660,57381,18.59,15,4358,credit_card,OWN,0,0,0,15.34,2,695,0.020274,MEDIUM,APPROVED,0,0,600-700,50-75K
CS000241,2025-06-16 15:10:28,697,49910,38.83,5,51035,credit_card,MORTGAGE,0,0,0,61.71,3,642,0.092498,HIGH,APPROVED,0,0,600-700,<50K
CS000242,2025-01-02 19:12:11,656,116453,48.12,10,11172,debt_consolidation,RENT,0,0,0,84.27,1,610,0.158499,HIGH,DECLINED,0,0,600-700,100K+
CS000243,2025-02-07 16:49:24,588,74566,30.89,1,31712,debt_consolidation,MORTGAGE,1,3,19,65.15,0,529,0.523537,VERY_HIGH,DECLINED,0,0,<600,50-75K
CS000244,2025-01-26 17:47:02,675,59160,13.45,11,20601,credit_card,OWN,0,0,0,78.46,1,656,0.046129,HIGH,APPROVED,0,0,600-700,50-75K
CS000245,2025-03-11 08:25:28,647,63134,32.92,5,22084,credit_card,RENT,1,2,23,32.35,0,635,0.068329,HIGH,APPROVED,0,0,600-700,50-75K
CS000246,2025-03-31 07:39:29,732,92222,14.6,0,19371,home_improvement,OWN,1,9,21,30.58,1,728,0.005045,LOW,APPROVED,0,60,700-800,75-100K
CS000247,2025-01-24 05:03:40,765,89927,49.35,3,22828,major_purchase,MORTGAGE,0,0,0,48.83,1,681,0.018674,MEDIUM,APPROVED,0,0,600-700,75-100K
CS000248,2025-04-30 23:57:12,692,24274,15.9,16,53660,home_improvement,RENT,2,4,36,54.34,0,603,0.144312,HIGH,APPROVED,0,0,600-700,<50K
CS000249,2025-03-26 05:38:06,582,44199,40.77,1,4820,credit_card,MORTGAGE,1,8,20,49.07,1,512,0.708366,VERY_HIGH,DECLINED,1,150,<600,<50K
CS000250,2025-04-02 08:47:11,677,49201,24.17,1,28470,credit_card,RENT,0,0,0,45.07,0,663,0.029489,MEDIUM,APPROVED,0,0,600-700,<50K
CS000251,2025-01-30 02:52:24,637,39802,11.72,12,13757,major_purchase,RENT,0,0,0,99.56,0,632,0.108905,HIGH,DECLINED,0,30,600-700,<50K
CS000252,2025-03-05 00:36:41,726,104083,28.98,4,15703,credit_card,MORTGAGE,1,5,14,35.91,5,636,0.076883,HIGH,APPROVED,0,0,600-700,100K+
CS000253,2025-01-11 14:28:17,781,109221,23.37,7,22522,credit_card,MORTGAGE,0,0,0,40.26,2,768,0.003485,LOW,APPROVED,0,0,700-800,100K+
CS000254,2025-06-18 02:49:14,706,59491,21.02,18,38671,credit_card,MORTGAGE,0,0,0,39.85,1,700,0.019665,MEDIUM,APPROVED,0,0,700-800,50-75K
CS000255,2025-05-17 23:48:52,800,119824,36.1,7,34342,home_improvement,MORTGAGE,0,0,0,53.38,1,763,0.00312,LOW,APPROVED,0,0,700-800,100K+
CS000256,2025-01-23 04:41:49,772,55428,24.39,6,29641,major_purchase,RENT,0,0,0,29.27,1,744,0.004946,LOW,APPROVED,0,0,700-800,50-75K
CS000257,2025-03-21 06:37:29,727,118586,21.86,4,32862,debt_consolidation,RENT,1,3,50,34.57,1,710,0.012582,LOW,APPROVED,0,60,700-800,100K+
CS000258,2025-05-01 17:24:54,641,91941,25.87,0,23414,home_improvement,MORTGAGE,0,0,0,17.06,2,619,0.12241,HIGH,APPROVED,0,0,600-700,75-100K
CS000259,2025-05-10 03:10:03,700,71860,17.17,18,14105,other,OWN,0,0,0,57.86,1,679,0.031282,MEDIUM,APPROVED,0,0,600-700,50-75K
CS000260,2025-03-03 21:01:01,615,82989,23.95,8,41600,major_purchase,MORTGAGE,1,2,42,48.64,0,626,0.150179,HIGH,DECLINED,1,90,600-700,75-100K
CS000261,2025-01-19 03:30:10,752,52868,33.12,0,17570,credit_card,RENT,0,0,0,32.3,2,715,0.012189,LOW,APPROVED,0,0,700-800,50-75K
CS000262,2025-03-21 23:36:39,701,109791,39.41,0,59803,other,RENT,0,0,0,25.1,0,726,0.011824,LOW,APPROVED,0,0,700-800,100K+
CS000263,2025-03-25 06:59:20,771,56286,29.84,2,41431,home_improvement,MORTGAGE,2,3,1,33.32,0,715,0.013347,LOW,APPROVED,1,60,700-800,50-75K
CS000264,2025-04-18 08:14:41,711,85961,9.53,2,24850,credit_card,MORTGAGE,0,0,0,27.31,1,708,0.011383,LOW,APPROVED,0,0,700-800,75-100K
CS000265,2025-05-19 13:14:35,589,46722,21.38,3,40293,debt_consolidation,OTHER,1,3,45,44.89,0,597,0.210343,VERY_HIGH,APPROVED,0,0,<600,<50K
CS000266,2025-03-23 06:52:57,732,47495,20.81,8,21554,other,RENT,0,0,0,52.59,0,724,0.009836,LOW,APPROVED,0,0,700-800,<50K
CS000267,2025-06-08 20:11:45,747,71156,20.12,7,8823,debt_consolidation,OWN,1,6,27,33.31,3,682,0.030799,MEDIUM,APPROVED,0,0,600-700,50-75K
CS000268,2025-03-16 15:53:29,788,72079,25.4,5,36447,home_improvement,OWN,2,3,22,44.49,1,747,0.004084,LOW,APPROVED,0,0,700-800,50-75K
CS000269,2025-05-13 06:13:15,643,119583,32.54,3,44908,home_improvement,RENT,1,4,37,56.56,2,593,0.257557,VERY_HIGH,DECLINED,0,0,<600,100K+
CS000270,2025-05-27 20:04:14,646,62191,26.01,11,29635,debt_consolidation,OTHER,1,6,45,37.43,0,671,0.027481,MEDIUM,APPROVED,0,0,600-700,50-75K
CS000271,2025-05-25 08:30:02,700,78687,15.11,2,33332,other,RENT,2,5,42,72.17,1,685,0.021508,MEDIUM,APPROVED,0,0,600-700,75-100K
CS000272,2025-06-25 21:09:53,638,80191,24.97,6,69022,debt_consolidation,MORTGAGE,0,0,0,33.86,1,662,0.048141,HIGH,APPROVED,0,0,600-700,75-100K
CS000273,2025-01-22 08:54:34,621,164769,24.68,6,29478,credit_card,MORTGAGE,0,0,0,21.7,2,618,0.121702,HIGH,APPROVED,0,0,600-700,100K+
CS000274,2025-03-31 06:10:21,636,72371,24.9,0,21121,major_purchase,RENT,0,0,0,30.6,1,645,0.050071,HIGH,APPROVED,0,0,600-700,50-75K
CS000275,2025-01-29 12:36:22,838,40734,22.53,3,16779,credit_card,OWN,0,0,0,38.74,2,766,0.001962,LOW,APPROVED,0,0,700-800,<50K
CS000276,2025-01-04 22:14:58,661,34726,17.6,6,30772,debt_consolidation,RENT,0,0,0,50.96,2,658,0.039379,MEDIUM,APPROVED,0,0,600-700,<50K
CS000277,2025-01-31 05:45:22,639,55491,14.58,0,11909,home_improvement,OWN,1,5,18,22.88,1,660,0.035227,MEDIUM,DECLINED,0,0,600-700,50-75K
CS000278,2025-01-16 10:12:00,670,67293,39.46,11,23223,major_purchase,MORTGAGE,0,0,0,79.08,1,625,0.160932,HIGH,APPROVED,1,120,600-700,50-75K
CS000279,2025-01-06 11:19:49,694,38357,41.35,7,53220,other,OWN,0,0,0,6.88,2,627,0.074765,HIGH,APPROVED,0,0,600-700,<50K
CS000280,2025-04-23 19:31:27,765,38001,30.14,2,29700,major_purchase,RENT,0,0,0,53.63,1,651,0.037619,MEDIUM,APPROVED,0,0,600-700,<50K
CS000281,2025-03-23 06:50:04,746,41433,23.75,9,40865,home_improvement,RENT,1,4,24,4.07,1,728,0.013091,LOW,APPROVED,0,0,700-800,<50K
CS000282,2025-02-15 01:59:40,737,61898,36.52,23,23246,debt_consolidation,OTHER,2,2,40,31.8,0,619,0.077363,HIGH,APPROVED,0,0,600-700,50-75K
CS000283,2025-06-14 19:19:24,696,81481,27.9,9,14116,debt_consolidation,MORTGAGE,1,3,50,15.29,1,642,0.056801,HIGH,DECLINED,0,0,600-700,75-100K
CS000284,2025-02-14 10:05:03,702,44984,32.86,1,33952,debt_consolidation,MORTGAGE,1,7,33,75.12,0,641,0.077515,HIGH,APPROVED,0,0,600-700,<50K
CS000285,2025-05-15 08:32:10,659,42673,20.94,6,22698,debt_consolidation,MORTGAGE,0,0,0,37.66,1,684,0.023203,MEDIUM,APPROVED,0,0,600-700,<50K
CS000286,2025-01-05 05:56:46,611,108083,22.66,5,26806,home_improvement,MORTGAGE,0,0,0,56.39,0,605,0.168476,HIGH,APPROVED,0,0,600-700,100K+
CS000287,2025-05-24 16:38:39,806,134196,23.21,2,18104,home_improvement,RENT,0,0,0,75.45,0,745,0.007106,LOW,APPROVED,0,0,700-800,100K+
CS000288,2025-01-27 13:03:57,669,77947,25.46,19,22090,major_purchase,MORTGAGE,2,3,8,62.51,0,637,0.131107,HIGH,APPROVED,0,0,600-700,75-100K
CS000289,2025-05-17 15:34:06,749,47273,18.65,0,16153,debt_consolidation,RENT,0,0,0,28.38,2,733,0.00677,LOW,APPROVED,0,0,700-800,<50K
CS000290,2025-01-01 14:17:49,676,46962,17.86,3,54258,credit_card,RENT,3,5,37,84.82,1,567,0.360826,VERY_HIGH,APPROVED,0,0,<600,<50K
CS000291,2025-05-24 15:44:40,689,82818,27.12,18,21135,debt_consolidation,RENT,1,5,52,46.39,0,620,0.104977,HIGH,APPROVED,0,0,600-700,75-100K
CS000292,2025-03-07 08:52:26,685,27968,16.85,21,18802,major_purchase,MORTGAGE,1,4,37,18.89,0,661,0.035966,MEDIUM,APPROVED,0,0,600-700,<50K
CS000293,2025-03-23 10:48:01,618,29688,21.73,0,23089,debt_consolidation,MORTGAGE,0,0,0,28.54,1,627,0.085919,HIGH,APPROVED,0,0,600-700,<50K
CS000294,2025-02-19 21:52:11,689,91382,21.98,9,8198,major_purchase,RENT,2,7,1,24.37,2,655,0.05031,HIGH,APPROVED,0,0,600-700,75-100K
CS000295,2025-02-21 01:40:06,714,31565,26.51,1,16644,debt_consolidation,OWN,0,0,0,72.38,2,642,0.058932,HIGH,APPROVED,0,30,600-700,<50K
CS000296,2025-01-01 21:35:39,739,42323,8.88,3,57809,major_purchase,MORTGAGE,1,2,25,49.98,1,729,0.007725,LOW,APPROVED,0,0,700-800,<50K
CS000297,2025-04-10 11:16:08,721,149781,20.49,2,27062,major_purchase,RENT,1,3,8,26.28,1,714,0.009306,LOW,APPROVED,0,0,700-800,100K+
CS000298,2025-05-28 16:21:30,749,47980,29.53,1,20655,credit_card,RENT,1,4,14,10.57,2,685,0.016785,LOW,APPROVED,0,0,600-700,<50K
CS000299,2025-05-04 13:16:40,709,108925,27.53,6,23926,debt_consolidation,RENT,2,4,38,28.11,1,656,0.042241,MEDIUM,APPROVED,0,0,600-700,100K+
CS000300,2025-03-15 02:36:22,693,52716,40.32,7,12493,home_improvement,MORTGAGE,0,0,0,41.49,2,644,0.05801,HIGH,APPROVED,0,0,600-700,50-75K
CS000301,2025-06-13 14:12:09,585,36838,15.86,1,25576,other,MORTGAGE,0,0,0,69.59,2,553,0.384209,VERY_HIGH,DECLINED,0,0,<600,<50K
CS000302,2025-04-12 15:47:21,664,72861,35.61,1,61938,debt_consolidation,RENT,1,2,26,53.44,3,576,0.261809,VERY_HIGH,DECLINED,0,0,<600,50-75K
CS000303,2025-05-22 18:39:13,778,57338,32.31,2,37043,other,OWN,1,2,47,28.02,2,733,0.007324,LOW,APPROVED,0,0,700-800,50-75K
CS000304,2025-04-12 14:07:57,700,87257,18.26,0,10792,credit_card,OWN,2,6,7,65.0,0,663,0.027825,MEDIUM,APPROVED,0,0,600-700,75-100K
CS000305,2025-02-03 14:55:20,737,31258,24.39,14,5303,major_purchase,OTHER,0,0,0,3.1,0,755,0.004551,LOW,APPROVED,0,0,700-800,<50K
CS000306,2025-02-15 05:46:58,681,75988,28.16,3,51180,major_purchase,MORTGAGE,0,0,0,53.49,3,652,0.043523,MEDIUM,APPROVED,0,0,600-700,75-100K
CS000307,2025-01-21 03:07:26,656,67089,16.69,5,20546,major_purchase,MORTGAGE,0,0,0,92.42,1,678,0.025541,MEDIUM,APPROVED,0,0,600-700,50-75K
CS000308,2025-02-05 03:22:48,806,87005,19.14,24,14889,debt_consolidation,OWN,3,7,7,42.61,4,678,0.03619,MEDIUM,APPROVED,0,0,600-700,75-100K
CS000309,2025-02-25 09:57:37,713,68811,20.54,4,30440,home_improvement,OTHER,2,4,33,38.3,0,692,0.023133,MEDIUM,APPROVED,0,0,600-700,50-75K
CS000310,2025-03-15 09:12:37,775,39514,21.35,8,20398,major_purchase,MORTGAGE,0,0,0,18.58,1,719,0.005696,LOW,APPROVED,0,0,700-800,<50K
CS000311,2025-03-28 04:00:50,722,110732,17.39,2,28731,credit_card,RENT,0,0,0,60.99,1,728,0.007846,LOW,APPROVED,0,0,700-800,100K+
CS000312,2025-02-02 18:25:17,677,91922,21.38,13,39781,debt_consolidation,MORTGAGE,0,0,0,30.38,0,744,0.006788,LOW,APPROVED,0,0,700-800,75-100K
CS000313,2025-05-10 14:14:45,569,92814,37.86,2,36079,debt_consolidation,RENT,0,0,0,18.32,3,521,0.565951,VERY_HIGH,DECLINED,1,60,<600,75-100K
CS000314,2025-04-30 08:02:06,698,80911,24.54,14,18187,major_purchase,OTHER,1,1,45,34.51,3,656,0.041269,MEDIUM,APPROVED,0,0,600-700,75-100K
CS000315,2025-01-31 15:11:56,607,72337,31.27,0,7685,home_improvement,RENT,1,5,15,66.35,1,579,0.337663,VERY_HIGH,DECLINED,0,0,<600,50-75K
CS000316,2025-01-27 15:56:37,571,47782,14.41,18,22457,debt_consolidation,MORTGAGE,0,0,0,43.01,1,595,0.146505,HIGH,APPROVED,0,0,<600,<50K
